DriverId,TeamId,Position,Season,Engine2020,Engine2021,Engine2022,Engine2023,Engine2024,Rating
alonso,aston_martin,4.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
sainz,ferrari,5.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
hamilton,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
stroll,aston_martin,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
russell,mercedes,8.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
norris,mclaren,9.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
tsunoda,rb,10.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
piastri,mclaren,11.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
albon,williams,12.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
kevin_magnussen,haas,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
gasly,alpine,14.0,2023,renault,renault,renault,renault,renault,85.0
ocon,alpine,15.0,2023,renault,renault,renault,renault,renault,86.0
sargeant,williams,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
hulkenberg,haas,17.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
bottas,sauber,18.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
zhou,sauber,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
de_vries,rb,20.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
perez,red_bull,2.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
alonso,aston_martin,3.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
russell,mercedes,4.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
sainz,ferrari,5.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
hamilton,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
leclerc,ferrari,7.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
gasly,alpine,8.0,2023,renault,renault,renault,renault,renault,85.0
ocon,alpine,9.0,2023,renault,renault,renault,renault,renault,86.0
kevin_magnussen,haas,10.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
tsunoda,rb,11.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
stroll,aston_martin,12.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
bottas,sauber,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
albon,williams,14.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
hulkenberg,haas,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
zhou,sauber,16.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
norris,mclaren,17.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
de_vries,rb,18.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
piastri,mclaren,19.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
sargeant,williams,20.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
alonso,aston_martin,2.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
ocon,alpine,3.0,2023,renault,renault,renault,renault,renault,86.0
hamilton,mercedes,4.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
russell,mercedes,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
leclerc,ferrari,6.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
gasly,alpine,7.0,2023,renault,renault,renault,renault,renault,85.0
sainz,ferrari,8.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
norris,mclaren,9.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
piastri,mclaren,10.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
bottas,sauber,11.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
de_vries,rb,12.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
zhou,sauber,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
albon,williams,14.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
tsunoda,rb,15.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
perez,red_bull,16.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
hulkenberg,haas,17.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
sargeant,williams,18.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
kevin_magnussen,haas,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
stroll,aston_martin,20.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
hamilton,mercedes,2.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
russell,mercedes,3.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
perez,red_bull,4.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
sainz,ferrari,5.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
stroll,aston_martin,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
alonso,aston_martin,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
ocon,alpine,8.0,2023,renault,renault,renault,renault,renault,86.0
zhou,sauber,9.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
gasly,alpine,10.0,2023,renault,renault,renault,renault,renault,85.0
leclerc,ferrari,11.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
tsunoda,rb,12.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
piastri,mclaren,13.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
de_vries,rb,14.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
hulkenberg,haas,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
albon,williams,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
norris,mclaren,17.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
kevin_magnussen,haas,18.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
bottas,sauber,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
sargeant,williams,20.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
alonso,aston_martin,2.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
hamilton,mercedes,3.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
leclerc,ferrari,4.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
sainz,ferrari,5.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
perez,red_bull,6.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
albon,williams,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
ocon,alpine,8.0,2023,renault,renault,renault,renault,renault,86.0
stroll,aston_martin,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
bottas,sauber,10.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
piastri,mclaren,11.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
gasly,alpine,12.0,2023,renault,renault,renault,renault,renault,85.0
norris,mclaren,13.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
tsunoda,rb,14.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
hulkenberg,haas,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
zhou,sauber,16.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
kevin_magnussen,haas,17.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
de_vries,rb,18.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
russell,mercedes,19.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
sargeant,williams,20.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
leclerc,ferrari,2.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
perez,red_bull,3.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
norris,mclaren,4.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
alonso,aston_martin,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
sainz,ferrari,6.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
russell,mercedes,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
hamilton,mercedes,8.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
stroll,aston_martin,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
gasly,alpine,10.0,2023,renault,renault,renault,renault,renault,85.0
albon,williams,11.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
zhou,sauber,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
sargeant,williams,13.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
ocon,alpine,14.0,2023,renault,renault,renault,renault,renault,86.0
bottas,sauber,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
piastri,mclaren,16.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
de_vries,rb,17.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
kevin_magnussen,haas,18.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
tsunoda,rb,19.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
hulkenberg,haas,20.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
norris,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
hamilton,mercedes,3.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
piastri,mclaren,4.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
russell,mercedes,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
perez,red_bull,6.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
alonso,aston_martin,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
albon,williams,8.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
leclerc,ferrari,9.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
sainz,ferrari,10.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
sargeant,williams,11.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
bottas,sauber,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
hulkenberg,haas,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
stroll,aston_martin,14.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
zhou,sauber,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
tsunoda,rb,16.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
de_vries,rb,17.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,71.0
gasly,alpine,18.0,2023,renault,renault,renault,renault,renault,85.0
kevin_magnussen,haas,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
ocon,alpine,20.0,2023,renault,renault,renault,renault,renault,86.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
norris,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
perez,red_bull,3.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
hamilton,mercedes,4.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
piastri,mclaren,5.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
russell,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
leclerc,ferrari,7.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
sainz,ferrari,8.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
alonso,aston_martin,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
stroll,aston_martin,10.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
albon,williams,11.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
bottas,sauber,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
ricciardo,rb,13.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
hulkenberg,haas,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
tsunoda,rb,15.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
zhou,sauber,16.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
kevin_magnussen,haas,17.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
sargeant,williams,18.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
ocon,alpine,19.0,2023,renault,renault,renault,renault,renault,86.0
gasly,alpine,20.0,2023,renault,renault,renault,renault,renault,85.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
perez,red_bull,2.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
leclerc,ferrari,3.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
hamilton,mercedes,4.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
alonso,aston_martin,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
russell,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
norris,mclaren,7.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
ocon,alpine,8.0,2023,renault,renault,renault,renault,renault,86.0
stroll,aston_martin,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
tsunoda,rb,10.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
gasly,alpine,11.0,2023,renault,renault,renault,renault,renault,85.0
bottas,sauber,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
zhou,sauber,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
albon,williams,14.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
kevin_magnussen,haas,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
ricciardo,rb,16.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
sargeant,williams,17.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
hulkenberg,haas,18.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
sainz,ferrari,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
piastri,mclaren,20.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
alonso,aston_martin,2.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
gasly,alpine,3.0,2023,renault,renault,renault,renault,renault,85.0
perez,red_bull,4.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
sainz,ferrari,5.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
hamilton,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
norris,mclaren,7.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
albon,williams,8.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
piastri,mclaren,9.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
ocon,alpine,10.0,2023,renault,renault,renault,renault,renault,86.0
stroll,aston_martin,11.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
hulkenberg,haas,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
lawson,rb,13.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
bottas,sauber,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
tsunoda,rb,15.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
kevin_magnussen,haas,16.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
russell,mercedes,17.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
zhou,sauber,18.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
leclerc,ferrari,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
sargeant,williams,20.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
perez,red_bull,2.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
sainz,ferrari,3.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
leclerc,ferrari,4.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
russell,mercedes,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
hamilton,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
albon,williams,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
norris,mclaren,8.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
alonso,aston_martin,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
bottas,sauber,10.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
lawson,rb,11.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
piastri,mclaren,12.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
sargeant,williams,13.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
zhou,sauber,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
gasly,alpine,15.0,2023,renault,renault,renault,renault,renault,85.0
stroll,aston_martin,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
hulkenberg,haas,17.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
kevin_magnussen,haas,18.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
ocon,alpine,19.0,2023,renault,renault,renault,renault,renault,86.0
tsunoda,rb,20.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
sainz,ferrari,1.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
norris,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
hamilton,mercedes,3.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
leclerc,ferrari,4.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
max_verstappen,red_bull,5.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
gasly,alpine,6.0,2023,renault,renault,renault,renault,renault,85.0
piastri,mclaren,7.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
perez,red_bull,8.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
lawson,rb,9.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
kevin_magnussen,haas,10.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
albon,williams,11.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
zhou,sauber,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
hulkenberg,haas,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
sargeant,williams,14.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
alonso,aston_martin,15.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
russell,mercedes,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
bottas,sauber,17.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
ocon,alpine,18.0,2023,renault,renault,renault,renault,renault,86.0
tsunoda,rb,19.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
stroll,aston_martin,,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
norris,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
piastri,mclaren,3.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
leclerc,ferrari,4.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
hamilton,mercedes,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
sainz,ferrari,6.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
russell,mercedes,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
alonso,aston_martin,8.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
ocon,alpine,9.0,2023,renault,renault,renault,renault,renault,86.0
gasly,alpine,10.0,2023,renault,renault,renault,renault,renault,85.0
lawson,rb,11.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
tsunoda,rb,12.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
zhou,sauber,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
hulkenberg,haas,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
kevin_magnussen,haas,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
albon,williams,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
sargeant,williams,17.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
stroll,aston_martin,18.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
perez,red_bull,19.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
bottas,sauber,20.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
piastri,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
norris,mclaren,3.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
russell,mercedes,4.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
leclerc,ferrari,5.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
alonso,aston_martin,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
ocon,alpine,7.0,2023,renault,renault,renault,renault,renault,86.0
bottas,sauber,8.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
zhou,sauber,9.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
perez,red_bull,10.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
stroll,aston_martin,11.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
gasly,alpine,12.0,2023,renault,renault,renault,renault,renault,85.0
albon,williams,13.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
kevin_magnussen,haas,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
tsunoda,rb,15.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
hulkenberg,haas,16.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
lawson,rb,17.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
sargeant,williams,18.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
hamilton,mercedes,19.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
sainz,ferrari,20.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
norris,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
sainz,ferrari,3.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
perez,red_bull,4.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
russell,mercedes,5.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
gasly,alpine,6.0,2023,renault,renault,renault,renault,renault,85.0
stroll,aston_martin,7.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
tsunoda,rb,8.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
albon,williams,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
sargeant,williams,10.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
hulkenberg,haas,11.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
bottas,sauber,12.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
zhou,sauber,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
kevin_magnussen,haas,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
ricciardo,rb,15.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
alonso,aston_martin,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
piastri,mclaren,17.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
ocon,alpine,18.0,2023,renault,renault,renault,renault,renault,86.0
hamilton,mercedes,19.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
leclerc,ferrari,20.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
hamilton,mercedes,2.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
leclerc,ferrari,3.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,89.0
sainz,ferrari,4.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,88.0
norris,mclaren,5.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
russell,mercedes,6.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,88.0
ricciardo,rb,7.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,
piastri,mclaren,8.0,2023,renault,mercedes,mercedes,mercedes,mercedes,74.0
albon,williams,9.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,83.0
ocon,alpine,10.0,2023,renault,renault,renault,renault,renault,86.0
gasly,alpine,11.0,2023,renault,renault,renault,renault,renault,85.0
tsunoda,rb,12.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,83.0
hulkenberg,haas,13.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,80.0
zhou,sauber,14.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,78.0
bottas,sauber,15.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,87.0
sargeant,williams,16.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,71.0
stroll,aston_martin,17.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,84.0
alonso,aston_martin,18.0,2023,mercedes,mercedes,mercedes,mercedes,mercedes,92.0
kevin_magnussen,haas,19.0,2023,ferrari,ferrari,ferrari,ferrari,ferrari,81.0
perez,red_bull,20.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,89.0
max_verstappen,red_bull,1.0,2023,rbpt,rbpt,rbpt,rbpt,rbpt,94.0
norris,mclaren,2.0,2023,renault,mercedes,mercedes,mercedes,mercedes,89.0
